køn,bevægelsesart,område,aar,antal
Mænd,Fødselsoverskud,Hedensted,2013,28
Mænd,Fødselsoverskud,Hedensted,2014,25
Mænd,Fødselsoverskud,Hedensted,2015,26
Mænd,Fødselsoverskud,Hedensted,2016,9
Mænd,Fødselsoverskud,Hedensted,2017,12
Mænd,Fødselsoverskud,Horsens,2006,109
Mænd,Fødselsoverskud,Horsens,2007,94
Mænd,Fødselsoverskud,Horsens,2008,192
Mænd,Fødselsoverskud,Horsens,2009,135
Mænd,Fødselsoverskud,Horsens,2010,177
Mænd,Fødselsoverskud,Horsens,2011,158
Mænd,Fødselsoverskud,Horsens,2012,160
Mænd,Fødselsoverskud,Horsens,2013,100
Mænd,Fødselsoverskud,Horsens,2014,114
Mænd,Fødselsoverskud,Horsens,2015,104
Mænd,Fødselsoverskud,Horsens,2016,159
Mænd,Fødselsoverskud,Horsens,2017,124
Mænd,Fødselsoverskud,Norddjurs,2006,-88
Mænd,Fødselsoverskud,Norddjurs,2007,-54
Mænd,Fødselsoverskud,Norddjurs,2008,-65
Mænd,Fødselsoverskud,Norddjurs,2009,-43
Mænd,Fødselsoverskud,Norddjurs,2010,-69
Mænd,Fødselsoverskud,Norddjurs,2011,-56
Mænd,Fødselsoverskud,Norddjurs,2012,-43
Mænd,Fødselsoverskud,Norddjurs,2013,-25
Mænd,Fødselsoverskud,Norddjurs,2014,-101
Mænd,Fødselsoverskud,Norddjurs,2015,-97
Mænd,Fødselsoverskud,Norddjurs,2016,-76
Mænd,Fødselsoverskud,Norddjurs,2017,-80
Mænd,Fødselsoverskud,Odder,2006,27
Mænd,Fødselsoverskud,Odder,2007,22
Mænd,Fødselsoverskud,Odder,2008,22
Mænd,Fødselsoverskud,Odder,2009,-6
Mænd,Fødselsoverskud,Odder,2010,34
Mænd,Fødselsoverskud,Odder,2011,-2
Mænd,Fødselsoverskud,Odder,2012,-13
Mænd,Fødselsoverskud,Odder,2013,-41
Mænd,Fødselsoverskud,Odder,2014,-12
Mænd,Fødselsoverskud,Odder,2015,-16
Mænd,Fødselsoverskud,Odder,2016,-2
Mænd,Fødselsoverskud,Odder,2017,-12
Mænd,Fødselsoverskud,Randers,2006,40
Mænd,Fødselsoverskud,Randers,2007,46
Mænd,Fødselsoverskud,Randers,2008,39
Mænd,Fødselsoverskud,Randers,2009,59
Mænd,Fødselsoverskud,Randers,2010,39
Mænd,Fødselsoverskud,Randers,2011,56
Mænd,Fødselsoverskud,Randers,2012,27
Mænd,Fødselsoverskud,Randers,2013,-23
Mænd,Fødselsoverskud,Randers,2014,-24
Mænd,Fødselsoverskud,Randers,2015,-15
Mænd,Fødselsoverskud,Randers,2016,41
Mænd,Fødselsoverskud,Randers,2017,32
Mænd,Fødselsoverskud,Samsø,2006,-22
Mænd,Fødselsoverskud,Samsø,2007,-35
Mænd,Fødselsoverskud,Samsø,2008,-18
Mænd,Fødselsoverskud,Samsø,2009,-11
Mænd,Fødselsoverskud,Samsø,2010,-21
Mænd,Fødselsoverskud,Samsø,2011,-2
Mænd,Fødselsoverskud,Samsø,2012,-18
Mænd,Fødselsoverskud,Samsø,2013,-21
Mænd,Fødselsoverskud,Samsø,2014,-34
Mænd,Fødselsoverskud,Samsø,2015,-20
Mænd,Fødselsoverskud,Samsø,2016,-15
Mænd,Fødselsoverskud,Samsø,2017,-18
Mænd,Fødselsoverskud,Silkeborg,2006,179
Mænd,Fødselsoverskud,Silkeborg,2007,185
Mænd,Fødselsoverskud,Silkeborg,2008,221
Mænd,Fødselsoverskud,Silkeborg,2009,141
Mænd,Fødselsoverskud,Silkeborg,2010,117
Mænd,Fødselsoverskud,Silkeborg,2011,93
Mænd,Fødselsoverskud,Silkeborg,2012,99
Mænd,Fødselsoverskud,Silkeborg,2013,38
Mænd,Fødselsoverskud,Silkeborg,2014,82
Mænd,Fødselsoverskud,Silkeborg,2015,57
Mænd,Fødselsoverskud,Silkeborg,2016,71
Mænd,Fødselsoverskud,Silkeborg,2017,80
Mænd,Fødselsoverskud,Skanderborg,2006,155
Mænd,Fødselsoverskud,Skanderborg,2007,162
Mænd,Fødselsoverskud,Skanderborg,2008,152
Mænd,Fødselsoverskud,Skanderborg,2009,168
Mænd,Fødselsoverskud,Skanderborg,2010,137
Mænd,Fødselsoverskud,Skanderborg,2011,129
Mænd,Fødselsoverskud,Skanderborg,2012,109
Mænd,Fødselsoverskud,Skanderborg,2013,79
Mænd,Fødselsoverskud,Skanderborg,2014,90
Mænd,Fødselsoverskud,Skanderborg,2015,64
Mænd,Fødselsoverskud,Skanderborg,2016,101
Mænd,Fødselsoverskud,Skanderborg,2017,174
Mænd,Fødselsoverskud,Syddjurs,2006,25
Mænd,Fødselsoverskud,Syddjurs,2007,11
Mænd,Fødselsoverskud,Syddjurs,2008,-34
Mænd,Fødselsoverskud,Syddjurs,2009,-43
Mænd,Fødselsoverskud,Syddjurs,2010,24
Mænd,Fødselsoverskud,Syddjurs,2011,-37
Mænd,Fødselsoverskud,Syddjurs,2012,-38
Mænd,Fødselsoverskud,Syddjurs,2013,-11
Mænd,Fødselsoverskud,Syddjurs,2014,-66
Mænd,Fødselsoverskud,Syddjurs,2015,-61
Mænd,Fødselsoverskud,Syddjurs,2016,-43
Mænd,Fødselsoverskud,Syddjurs,2017,-51
Mænd,Fødselsoverskud,Aarhus,2006,983
Mænd,Fødselsoverskud,Aarhus,2007,881
Mænd,Fødselsoverskud,Aarhus,2008,988
Mænd,Fødselsoverskud,Aarhus,2009,965
Mænd,Fødselsoverskud,Aarhus,2010,975
Mænd,Fødselsoverskud,Aarhus,2011,1004
Mænd,Fødselsoverskud,Aarhus,2012,924
Mænd,Fødselsoverskud,Aarhus,2013,808
Mænd,Fødselsoverskud,Aarhus,2014,1054
Mænd,Fødselsoverskud,Aarhus,2015,1155
Mænd,Fødselsoverskud,Aarhus,2016,1310
Mænd,Fødselsoverskud,Aarhus,2017,1196
Mænd,Fødselsoverskud,Herning,2006,132
Mænd,Fødselsoverskud,Herning,2007,131
Mænd,Fødselsoverskud,Herning,2008,99
Mænd,Fødselsoverskud,Herning,2009,148
Mænd,Fødselsoverskud,Herning,2010,195
Mænd,Fødselsoverskud,Herning,2011,141
Mænd,Fødselsoverskud,Herning,2012,86
Mænd,Fødselsoverskud,Herning,2013,82
Mænd,Fødselsoverskud,Herning,2014,118
Mænd,Fødselsoverskud,Herning,2015,106
Mænd,Fødselsoverskud,Herning,2016,143
Mænd,Fødselsoverskud,Herning,2017,127
Mænd,Fødselsoverskud,Holstebro,2006,96
Mænd,Fødselsoverskud,Holstebro,2007,97
Mænd,Fødselsoverskud,Holstebro,2008,118
Mænd,Fødselsoverskud,Holstebro,2009,88
Mænd,Fødselsoverskud,Holstebro,2010,96
Mænd,Fødselsoverskud,Holstebro,2011,91
Mænd,Fødselsoverskud,Holstebro,2012,18
Mænd,Fødselsoverskud,Holstebro,2013,58
Mænd,Fødselsoverskud,Holstebro,2014,81
Mænd,Fødselsoverskud,Holstebro,2015,53
Mænd,Fødselsoverskud,Holstebro,2016,110
Mænd,Fødselsoverskud,Holstebro,2017,80
Mænd,Fødselsoverskud,Ikast-Brande,2006,72
Mænd,Fødselsoverskud,Ikast-Brande,2007,54
Mænd,Fødselsoverskud,Ikast-Brande,2008,40
Mænd,Fødselsoverskud,Ikast-Brande,2009,69
Mænd,Fødselsoverskud,Ikast-Brande,2010,65
Mænd,Fødselsoverskud,Ikast-Brande,2011,89
Mænd,Fødselsoverskud,Ikast-Brande,2012,40
Mænd,Fødselsoverskud,Ikast-Brande,2013,22
Mænd,Fødselsoverskud,Ikast-Brande,2014,43
Mænd,Fødselsoverskud,Ikast-Brande,2015,5
Mænd,Fødselsoverskud,Ikast-Brande,2016,62
Mænd,Fødselsoverskud,Ikast-Brande,2017,2
Mænd,Fødselsoverskud,Lemvig,2006,-14
Mænd,Fødselsoverskud,Lemvig,2007,-38
Mænd,Fødselsoverskud,Lemvig,2008,-21
Mænd,Fødselsoverskud,Lemvig,2009,-42
Mænd,Fødselsoverskud,Lemvig,2010,-26
Mænd,Fødselsoverskud,Lemvig,2011,-21
Mænd,Fødselsoverskud,Lemvig,2012,-8
Mænd,Fødselsoverskud,Lemvig,2013,-51
Mænd,Fødselsoverskud,Lemvig,2014,-45
Mænd,Fødselsoverskud,Lemvig,2015,-59
Mænd,Fødselsoverskud,Lemvig,2016,-33
Mænd,Fødselsoverskud,Lemvig,2017,-44
Mænd,Fødselsoverskud,Ringkøbing-Skjern,2006,67
Mænd,Fødselsoverskud,Ringkøbing-Skjern,2007,19
Mænd,Fødselsoverskud,Ringkøbing-Skjern,2008,35
Mænd,Fødselsoverskud,Ringkøbing-Skjern,2009,53
Mænd,Fødselsoverskud,Ringkøbing-Skjern,2010,7
Mænd,Fødselsoverskud,Ringkøbing-Skjern,2011,26
Mænd,Fødselsoverskud,Ringkøbing-Skjern,2012,-8
Mænd,Fødselsoverskud,Ringkøbing-Skjern,2013,-44
Mænd,Fødselsoverskud,Ringkøbing-Skjern,2014,-18
Mænd,Fødselsoverskud,Ringkøbing-Skjern,2015,-15
Mænd,Fødselsoverskud,Ringkøbing-Skjern,2016,-19
Mænd,Fødselsoverskud,Ringkøbing-Skjern,2017,16
Mænd,Fødselsoverskud,Skive,2006,15
Mænd,Fødselsoverskud,Skive,2007,36
Mænd,Fødselsoverskud,Skive,2008,28
Mænd,Fødselsoverskud,Skive,2009,-12
Mænd,Fødselsoverskud,Skive,2010,-17
Mænd,Fødselsoverskud,Skive,2011,-8
Mænd,Fødselsoverskud,Skive,2012,-23
Mænd,Fødselsoverskud,Skive,2013,-63
Mænd,Fødselsoverskud,Skive,2014,-88
Mænd,Fødselsoverskud,Skive,2015,-40
Mænd,Fødselsoverskud,Skive,2016,-25
Mænd,Fødselsoverskud,Skive,2017,-17
Mænd,Fødselsoverskud,Struer,2006,26
Mænd,Fødselsoverskud,Struer,2007,-2
Mænd,Fødselsoverskud,Struer,2008,-33
Mænd,Fødselsoverskud,Struer,2009,-22
Mænd,Fødselsoverskud,Struer,2010,-7
Mænd,Fødselsoverskud,Struer,2011,-19
Mænd,Fødselsoverskud,Struer,2012,-13
Mænd,Fødselsoverskud,Struer,2013,-39
Mænd,Fødselsoverskud,Struer,2014,-44
Mænd,Fødselsoverskud,Struer,2015,-13
Mænd,Fødselsoverskud,Struer,2016,-38
Mænd,Fødselsoverskud,Struer,2017,-23
Mænd,Fødselsoverskud,Viborg,2006,185
Mænd,Fødselsoverskud,Viborg,2007,148
Mænd,Fødselsoverskud,Viborg,2008,192
Mænd,Fødselsoverskud,Viborg,2009,203
Mænd,Fødselsoverskud,Viborg,2010,151
Mænd,Fødselsoverskud,Viborg,2011,109
Mænd,Fødselsoverskud,Viborg,2012,109
Mænd,Fødselsoverskud,Viborg,2013,71
Mænd,Fødselsoverskud,Viborg,2014,77
Mænd,Fødselsoverskud,Viborg,2015,82
Mænd,Fødselsoverskud,Viborg,2016,91
Mænd,Fødselsoverskud,Viborg,2017,71
Mænd,Fødselsoverskud,Brønderslev,2006,-32
Mænd,Fødselsoverskud,Brønderslev,2007,3
Mænd,Fødselsoverskud,Brønderslev,2008,53
Mænd,Fødselsoverskud,Brønderslev,2009,28
Mænd,Fødselsoverskud,Brønderslev,2010,-19
Mænd,Fødselsoverskud,Brønderslev,2011,-7
Mænd,Fødselsoverskud,Brønderslev,2012,-27
Mænd,Fødselsoverskud,Brønderslev,2013,-43
Mænd,Fødselsoverskud,Brønderslev,2014,27
Mænd,Fødselsoverskud,Brønderslev,2015,-20
Mænd,Fødselsoverskud,Brønderslev,2016,-24
Mænd,Fødselsoverskud,Brønderslev,2017,16
Mænd,Fødselsoverskud,Frederikshavn,2006,-63
Mænd,Fødselsoverskud,Frederikshavn,2007,-61
Mænd,Fødselsoverskud,Frederikshavn,2008,-43
Mænd,Fødselsoverskud,Frederikshavn,2009,-81
Mænd,Fødselsoverskud,Frederikshavn,2010,-112
Mænd,Fødselsoverskud,Frederikshavn,2011,-80
Mænd,Fødselsoverskud,Frederikshavn,2012,-120
Mænd,Fødselsoverskud,Frederikshavn,2013,-162
Mænd,Fødselsoverskud,Frederikshavn,2014,-102
Mænd,Fødselsoverskud,Frederikshavn,2015,-158
Mænd,Fødselsoverskud,Frederikshavn,2016,-98
Mænd,Fødselsoverskud,Frederikshavn,2017,-105
Mænd,Fødselsoverskud,Hjørring,2006,17
Mænd,Fødselsoverskud,Hjørring,2007,-3
Mænd,Fødselsoverskud,Hjørring,2008,-4
Mænd,Fødselsoverskud,Hjørring,2009,-1
Mænd,Fødselsoverskud,Hjørring,2010,-23
Mænd,Fødselsoverskud,Hjørring,2011,-52
Mænd,Fødselsoverskud,Hjørring,2012,-59
Mænd,Fødselsoverskud,Hjørring,2013,-60
Mænd,Fødselsoverskud,Hjørring,2014,-81
Mænd,Fødselsoverskud,Hjørring,2015,-30
Mænd,Fødselsoverskud,Hjørring,2016,-82
Mænd,Fødselsoverskud,Hjørring,2017,-25
Mænd,Fødselsoverskud,Jammerbugt,2006,-22
Mænd,Fødselsoverskud,Jammerbugt,2007,29
Mænd,Fødselsoverskud,Jammerbugt,2008,14
Mænd,Fødselsoverskud,Jammerbugt,2009,33
Mænd,Fødselsoverskud,Jammerbugt,2010,-12
Mænd,Fødselsoverskud,Jammerbugt,2011,-38
Mænd,Fødselsoverskud,Jammerbugt,2012,13
Mænd,Fødselsoverskud,Jammerbugt,2013,-40
Mænd,Fødselsoverskud,Jammerbugt,2014,-66
Mænd,Fødselsoverskud,Jammerbugt,2015,-12
Mænd,Fødselsoverskud,Jammerbugt,2016,-19
Mænd,Fødselsoverskud,Jammerbugt,2017,6
Mænd,Fødselsoverskud,Læsø,2006,-10
Mænd,Fødselsoverskud,Læsø,2007,-15
Mænd,Fødselsoverskud,Læsø,2008,-15
Mænd,Fødselsoverskud,Læsø,2009,-11
Mænd,Fødselsoverskud,Læsø,2010,-13
Mænd,Fødselsoverskud,Læsø,2011,-9
Mænd,Fødselsoverskud,Læsø,2012,-19
Mænd,Fødselsoverskud,Læsø,2013,-10
Mænd,Fødselsoverskud,Læsø,2014,-20
Mænd,Fødselsoverskud,Læsø,2015,-16
Mænd,Fødselsoverskud,Læsø,2016,-13
Mænd,Fødselsoverskud,Læsø,2017,-1
Mænd,Fødselsoverskud,Mariagerfjord,2006,6
Mænd,Fødselsoverskud,Mariagerfjord,2007,-2
Mænd,Fødselsoverskud,Mariagerfjord,2008,-5
Mænd,Fødselsoverskud,Mariagerfjord,2009,-31
Mænd,Fødselsoverskud,Mariagerfjord,2010,13
Mænd,Fødselsoverskud,Mariagerfjord,2011,-29
Mænd,Fødselsoverskud,Mariagerfjord,2012,-47
Mænd,Fødselsoverskud,Mariagerfjord,2013,-35
Mænd,Fødselsoverskud,Mariagerfjord,2014,-38
Mænd,Fødselsoverskud,Mariagerfjord,2015,-43
Mænd,Fødselsoverskud,Mariagerfjord,2016,-57
Mænd,Fødselsoverskud,Mariagerfjord,2017,-31
Mænd,Fødselsoverskud,Morsø,2006,-26
Mænd,Fødselsoverskud,Morsø,2007,-20
Mænd,Fødselsoverskud,Morsø,2008,-21
Mænd,Fødselsoverskud,Morsø,2009,-50
Mænd,Fødselsoverskud,Morsø,2010,-34
Mænd,Fødselsoverskud,Morsø,2011,-18
Mænd,Fødselsoverskud,Morsø,2012,-47
Mænd,Fødselsoverskud,Morsø,2013,-40
Mænd,Fødselsoverskud,Morsø,2014,-75
Mænd,Fødselsoverskud,Morsø,2015,-60
Mænd,Fødselsoverskud,Morsø,2016,-36
Mænd,Fødselsoverskud,Morsø,2017,-61
Mænd,Fødselsoverskud,Rebild,2006,47
Mænd,Fødselsoverskud,Rebild,2007,25
Mænd,Fødselsoverskud,Rebild,2008,80
Mænd,Fødselsoverskud,Rebild,2009,12
Mænd,Fødselsoverskud,Rebild,2010,11
Mænd,Fødselsoverskud,Rebild,2011,23
Mænd,Fødselsoverskud,Rebild,2012,-7
Mænd,Fødselsoverskud,Rebild,2013,-2
Mænd,Fødselsoverskud,Rebild,2014,20
Mænd,Fødselsoverskud,Rebild,2015,1
Mænd,Fødselsoverskud,Rebild,2016,23
Mænd,Fødselsoverskud,Rebild,2017,9
Mænd,Fødselsoverskud,Thisted,2006,-35
Mænd,Fødselsoverskud,Thisted,2007,-45
Mænd,Fødselsoverskud,Thisted,2008,-10
Mænd,Fødselsoverskud,Thisted,2009,-12
Mænd,Fødselsoverskud,Thisted,2010,1
Mænd,Fødselsoverskud,Thisted,2011,-34
Mænd,Fødselsoverskud,Thisted,2012,-35
Mænd,Fødselsoverskud,Thisted,2013,-90
Mænd,Fødselsoverskud,Thisted,2014,-97
Mænd,Fødselsoverskud,Thisted,2015,-58
Mænd,Fødselsoverskud,Thisted,2016,-53
Mænd,Fødselsoverskud,Thisted,2017,-29
Mænd,Fødselsoverskud,Vesthimmerlands,2006,-23
Mænd,Fødselsoverskud,Vesthimmerlands,2007,2
Mænd,Fødselsoverskud,Vesthimmerlands,2008,11
Mænd,Fødselsoverskud,Vesthimmerlands,2009,-8
Mænd,Fødselsoverskud,Vesthimmerlands,2010,4
Mænd,Fødselsoverskud,Vesthimmerlands,2011,-61
Mænd,Fødselsoverskud,Vesthimmerlands,2012,-24
Mænd,Fødselsoverskud,Vesthimmerlands,2013,-21
Mænd,Fødselsoverskud,Vesthimmerlands,2014,-20
Mænd,Fødselsoverskud,Vesthimmerlands,2015,-48
Mænd,Fødselsoverskud,Vesthimmerlands,2016,-9
Mænd,Fødselsoverskud,Vesthimmerlands,2017,-30
Mænd,Fødselsoverskud,Aalborg,2006,274
Mænd,Fødselsoverskud,Aalborg,2007,204
Mænd,Fødselsoverskud,Aalborg,2008,280
Mænd,Fødselsoverskud,Aalborg,2009,243
Mænd,Fødselsoverskud,Aalborg,2010,278
Mænd,Fødselsoverskud,Aalborg,2011,280
Mænd,Fødselsoverskud,Aalborg,2012,272
Mænd,Fødselsoverskud,Aalborg,2013,161
Mænd,Fødselsoverskud,Aalborg,2014,240
Mænd,Fødselsoverskud,Aalborg,2015,251
Mænd,Fødselsoverskud,Aalborg,2016,284
Mænd,Fødselsoverskud,Aalborg,2017,237
Mænd,Tilflyttede,København,2006,17954
Mænd,Tilflyttede,København,2007,18276
Mænd,Tilflyttede,København,2008,18113
Mænd,Tilflyttede,København,2009,18945
Mænd,Tilflyttede,København,2010,19679
Mænd,Tilflyttede,København,2011,20474
Mænd,Tilflyttede,København,2012,20829
Mænd,Tilflyttede,København,2013,21455
Mænd,Tilflyttede,København,2014,21835
Mænd,Tilflyttede,København,2015,22704
Mænd,Tilflyttede,København,2016,22546
Mænd,Tilflyttede,København,2017,23550
Mænd,Tilflyttede,Frederiksberg,2006,5000
Mænd,Tilflyttede,Frederiksberg,2007,5059
Mænd,Tilflyttede,Frederiksberg,2008,5115
Mænd,Tilflyttede,Frederiksberg,2009,5223
Mænd,Tilflyttede,Frederiksberg,2010,5728
Mænd,Tilflyttede,Frederiksberg,2011,5429
Mænd,Tilflyttede,Frederiksberg,2012,5634
Mænd,Tilflyttede,Frederiksberg,2013,5714
Mænd,Tilflyttede,Frederiksberg,2014,5592
Mænd,Tilflyttede,Frederiksberg,2015,5810
Mænd,Tilflyttede,Frederiksberg,2016,5250
Mænd,Tilflyttede,Frederiksberg,2017,5448
Mænd,Tilflyttede,Dragør,2006,319
Mænd,Tilflyttede,Dragør,2007,311
Mænd,Tilflyttede,Dragør,2008,367
Mænd,Tilflyttede,Dragør,2009,376
Mænd,Tilflyttede,Dragør,2010,353
Mænd,Tilflyttede,Dragør,2011,315
Mænd,Tilflyttede,Dragør,2012,403
Mænd,Tilflyttede,Dragør,2013,396
Mænd,Tilflyttede,Dragør,2014,417
Mænd,Tilflyttede,Dragør,2015,487
Mænd,Tilflyttede,Dragør,2016,462
Mænd,Tilflyttede,Dragør,2017,444
Mænd,Tilflyttede,Tårnby,2006,1163
Mænd,Tilflyttede,Tårnby,2007,1088
Mænd,Tilflyttede,Tårnby,2008,1064
Mænd,Tilflyttede,Tårnby,2009,1069
Mænd,Tilflyttede,Tårnby,2010,1117
Mænd,Tilflyttede,Tårnby,2011,1152
Mænd,Tilflyttede,Tårnby,2012,1225
Mænd,Tilflyttede,Tårnby,2013,1303
Mænd,Tilflyttede,Tårnby,2014,1406
Mænd,Tilflyttede,Tårnby,2015,1368
Mænd,Tilflyttede,Tårnby,2016,1387
Mænd,Tilflyttede,Tårnby,2017,1430
Mænd,Tilflyttede,Albertslund,2006,887
Mænd,Tilflyttede,Albertslund,2007,845
Mænd,Tilflyttede,Albertslund,2008,1022
Mænd,Tilflyttede,Albertslund,2009,976
Mænd,Tilflyttede,Albertslund,2010,942
Mænd,Tilflyttede,Albertslund,2011,1057
Mænd,Tilflyttede,Albertslund,2012,972
Mænd,Tilflyttede,Albertslund,2013,961
Mænd,Tilflyttede,Albertslund,2014,1058
Mænd,Tilflyttede,Albertslund,2015,1107
Mænd,Tilflyttede,Albertslund,2016,940
Mænd,Tilflyttede,Albertslund,2017,1033
Mænd,Tilflyttede,Ballerup,2006,1314
Mænd,Tilflyttede,Ballerup,2007,1255
Mænd,Tilflyttede,Ballerup,2008,1268
Mænd,Tilflyttede,Ballerup,2009,1140
Mænd,Tilflyttede,Ballerup,2010,1282
Mænd,Tilflyttede,Ballerup,2011,1334
Mænd,Tilflyttede,Ballerup,2012,1353
Mænd,Tilflyttede,Ballerup,2013,1406
Mænd,Tilflyttede,Ballerup,2014,1353
Mænd,Tilflyttede,Ballerup,2015,1356
Mænd,Tilflyttede,Ballerup,2016,1344
Mænd,Tilflyttede,Ballerup,2017,1437
Mænd,Tilflyttede,Brøndby,2006,990
Mænd,Tilflyttede,Brøndby,2007,862
Mænd,Tilflyttede,Brøndby,2008,989
Mænd,Tilflyttede,Brøndby,2009,973
Mænd,Tilflyttede,Brøndby,2010,1137
Mænd,Tilflyttede,Brøndby,2011,1008
Mænd,Tilflyttede,Brøndby,2012,1072
Mænd,Tilflyttede,Brøndby,2013,1142
Mænd,Tilflyttede,Brøndby,2014,1211
Mænd,Tilflyttede,Brøndby,2015,1287
Mænd,Tilflyttede,Brøndby,2016,1276
Mænd,Tilflyttede,Brøndby,2017,1358
Mænd,Tilflyttede,Gentofte,2006,2051
Mænd,Tilflyttede,Gentofte,2007,2020
Mænd,Tilflyttede,Gentofte,2008,2258
Mænd,Tilflyttede,Gentofte,2009,2517
Mænd,Tilflyttede,Gentofte,2010,2493
Mænd,Tilflyttede,Gentofte,2011,2585
Mænd,Tilflyttede,Gentofte,2012,2723
Mænd,Tilflyttede,Gentofte,2013,2910
Mænd,Tilflyttede,Gentofte,2014,2873
Mænd,Tilflyttede,Gentofte,2015,3156
Mænd,Tilflyttede,Gentofte,2016,3000
Mænd,Tilflyttede,Gentofte,2017,2964
Mænd,Tilflyttede,Gladsaxe,2006,2276
Mænd,Tilflyttede,Gladsaxe,2007,2326
Mænd,Tilflyttede,Gladsaxe,2008,2279
Mænd,Tilflyttede,Gladsaxe,2009,2588
Mænd,Tilflyttede,Gladsaxe,2010,2453
Mænd,Tilflyttede,Gladsaxe,2011,2437
Mænd,Tilflyttede,Gladsaxe,2012,2664
Mænd,Tilflyttede,Gladsaxe,2013,2642
Mænd,Tilflyttede,Gladsaxe,2014,2757
Mænd,Tilflyttede,Gladsaxe,2015,3009
Mænd,Tilflyttede,Gladsaxe,2016,3154
Mænd,Tilflyttede,Gladsaxe,2017,3324
Mænd,Tilflyttede,Glostrup,2006,694
Mænd,Tilflyttede,Glostrup,2007,764
Mænd,Tilflyttede,Glostrup,2008,844
Mænd,Tilflyttede,Glostrup,2009,809
Mænd,Tilflyttede,Glostrup,2010,775
Mænd,Tilflyttede,Glostrup,2011,807
Mænd,Tilflyttede,Glostrup,2012,832
Mænd,Tilflyttede,Glostrup,2013,921
Mænd,Tilflyttede,Glostrup,2014,1032
Mænd,Tilflyttede,Glostrup,2015,1041
Mænd,Tilflyttede,Glostrup,2016,966
Mænd,Tilflyttede,Glostrup,2017,1051
Mænd,Tilflyttede,Herlev,2006,715
Mænd,Tilflyttede,Herlev,2007,751
Mænd,Tilflyttede,Herlev,2008,796
Mænd,Tilflyttede,Herlev,2009,802
Mænd,Tilflyttede,Herlev,2010,819
Mænd,Tilflyttede,Herlev,2011,800
Mænd,Tilflyttede,Herlev,2012,981
Mænd,Tilflyttede,Herlev,2013,1088
Mænd,Tilflyttede,Herlev,2014,970
Mænd,Tilflyttede,Herlev,2015,1008
Mænd,Tilflyttede,Herlev,2016,883
Mænd,Tilflyttede,Herlev,2017,1033
Mænd,Tilflyttede,Hvidovre,2006,1643
Mænd,Tilflyttede,Hvidovre,2007,1604
Mænd,Tilflyttede,Hvidovre,2008,1638
Mænd,Tilflyttede,Hvidovre,2009,1738
Mænd,Tilflyttede,Hvidovre,2010,1846
Mænd,Tilflyttede,Hvidovre,2011,1864
Mænd,Tilflyttede,Hvidovre,2012,1947
Mænd,Tilflyttede,Hvidovre,2013,1913
Mænd,Tilflyttede,Hvidovre,2014,2017
Mænd,Tilflyttede,Hvidovre,2015,2076
Mænd,Tilflyttede,Hvidovre,2016,1962
Mænd,Tilflyttede,Hvidovre,2017,2010
Mænd,Tilflyttede,Høje-Taastrup,2006,1795
Mænd,Tilflyttede,Høje-Taastrup,2007,1540
Mænd,Tilflyttede,Høje-Taastrup,2008,1428
Mænd,Tilflyttede,Høje-Taastrup,2009,1433
Mænd,Tilflyttede,Høje-Taastrup,2010,1411
Mænd,Tilflyttede,Høje-Taastrup,2011,1453
Mænd,Tilflyttede,Høje-Taastrup,2012,1509
Mænd,Tilflyttede,Høje-Taastrup,2013,1533
Mænd,Tilflyttede,Høje-Taastrup,2014,1544
Mænd,Tilflyttede,Høje-Taastrup,2015,1848
Mænd,Tilflyttede,Høje-Taastrup,2016,1820
Mænd,Tilflyttede,Høje-Taastrup,2017,2037
Mænd,Tilflyttede,Ishøj,2006,715
Mænd,Tilflyttede,Ishøj,2007,658
Mænd,Tilflyttede,Ishøj,2008,651
Mænd,Tilflyttede,Ishøj,2009,613
Mænd,Tilflyttede,Ishøj,2010,700
Mænd,Tilflyttede,Ishøj,2011,697
Mænd,Tilflyttede,Ishøj,2012,643
Mænd,Tilflyttede,Ishøj,2013,804
Mænd,Tilflyttede,Ishøj,2014,836
Mænd,Tilflyttede,Ishøj,2015,793
Mænd,Tilflyttede,Ishøj,2016,842
Mænd,Tilflyttede,Ishøj,2017,958
Mænd,Tilflyttede,Lyngby-Taarbæk,2006,1672
Mænd,Tilflyttede,Lyngby-Taarbæk,2007,1630
Mænd,Tilflyttede,Lyngby-Taarbæk,2008,1766
Mænd,Tilflyttede,Lyngby-Taarbæk,2009,1942
Mænd,Tilflyttede,Lyngby-Taarbæk,2010,1995
Mænd,Tilflyttede,Lyngby-Taarbæk,2011,1976
Mænd,Tilflyttede,Lyngby-Taarbæk,2012,2104
Mænd,Tilflyttede,Lyngby-Taarbæk,2013,2135
Mænd,Tilflyttede,Lyngby-Taarbæk,2014,2138
Mænd,Tilflyttede,Lyngby-Taarbæk,2015,2330
Mænd,Tilflyttede,Lyngby-Taarbæk,2016,2138
Mænd,Tilflyttede,Lyngby-Taarbæk,2017,2287
Mænd,Tilflyttede,Rødovre,2006,1196
Mænd,Tilflyttede,Rødovre,2007,1213
Mænd,Tilflyttede,Rødovre,2008,1186
Mænd,Tilflyttede,Rødovre,2009,1238
Mænd,Tilflyttede,Rødovre,2010,1301
Mænd,Tilflyttede,Rødovre,2011,1272
Mænd,Tilflyttede,Rødovre,2012,1423
Mænd,Tilflyttede,Rødovre,2013,1422
Mænd,Tilflyttede,Rødovre,2014,1395
Mænd,Tilflyttede,Rødovre,2015,1551
